Sale Date,Item Name,Quantity,Price,Coupon Code,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Listing ID,Date Paid,Date Shipped,Ship State,Ship Country,Variations,Order Type,Listings Type,SKU,order_key,buyer_key
12/07/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,805343785,12/07/2025,12/08/2025,CA,United States,"Color:17,Personalization:I LOVE MY GRANDPA

❤️ COLTON",online,listing,427617325502A83,of0ae50930b3a,b1a6176a46fd0
12/08/24,I'll Love You Forever I'll Like You For Always As Long As I'm Living Your Baby I'll Be Personalized Frame  Wedding Gift For Father Of Bride,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,646666545,12/08/2024,12/09/2024,VA,United States,"Color:21,Heart Color:Same as text,Personalization:Same wording please with Nicole",online,listing,,o045007bb36f1,b2f1a66fb0593
12/08/24,Auntie's Bestie Picture Frame  Aunt Picture Frame   Gift Aunt  Aunt Picture Frame  New Aunt Gift  Christmas Gift for Aunt,1,31.76,NOVE2024,15.88,8.99,0,0,31.76,USD,1596996150,12/08/2024,12/10/2024,NJ,United States,"Color:27,Personalization:Aunt Char&#39;s Bestie

&lt;3 Haisley Pietrina",online,listing,,o059b069bc7ad,b132a596a816b
12/08/24,Auntie's Bestie Picture Frame  Aunt Picture Frame   Gift Aunt  Aunt Picture Frame  New Aunt Gift  Christmas Gift for Aunt,1,31.76,NOVE2024,0,0,0,0,31.76,USD,1596996150,12/08/2024,12/10/2024,NJ,United States,"Color:30,Personalization:Aunt Susie&#39;s Bestie

&lt;3 Haisley Pietrina",online,listing,,o059b069bc7ad,b132a596a816b
12/08/24,New Grandparents Gift Pregnancy Reveal Frame Best Parents Get Promoted To Grandparents Frame   Baby Announcement To Parents,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,1530171834,12/08/2024,12/09/2024,NC,United States,"Color:28,Personalization:Baby LeFevre Arriving Summer 2025",online,listing,,o09530f365c23,bddbd4727a70c
12/08/24,Godmother Gift  Personalized For Godmother  Personalized Gift For Godmother  Gift From Godchild  Godmothers Are A Blessing  4x6 Frame,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,839354454,12/08/2024,12/10/2024,NJ,United States,"Color:5,bow color:white,Personalization:Godmothers are a blessing 
Thank you for being mine 
🤍 Allie",online,listing,,o1fc0d16040d9,bef742d8e9cf0
12/08/24,Auntie's Bestie Picture Frame  Aunt Picture Frame   Gift Aunt  Aunt Picture Frame  New Aunt Gift  Christmas Gift for Aunt,1,31.76,NOVE2024,15.88,8.99,0,0,31.76,USD,1576229399,12/08/2024,12/12/2024,WI,United States,"Color:25,Personalization:AUNTIE’S BESTIE
LEO",online,listing,,o2539ab7c27c7,beab70d93d840
12/08/24,Christmas Gift For Great Grandma  Personalized Gift For Great Grandma  Gift From Grandchild  I Love My Great Grandma  4x6 Frame,1,31.76,NOVE2024,0,0,0,0,31.76,USD,961349865,12/08/2024,12/12/2024,WI,United States,"Color:22,Personalization:I LOVE MY GREAT GRAM
LEO",online,listing,,o2539ab7c27c7,beab70d93d840
12/08/24,Grandpa's Girl Personalized Christmas Gift  Gift Grandpa  I Love My Grandpa  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1174942903,12/08/2024,12/12/2024,PA,United States,"Color:37,Personalization:Could you make this a vertical frame with Grandpa’s Girls on the top and the names Abigail and Ruby on the bottom. Thank you.",online,listing,,o2eb7c0d21c7e,b612ec982b9d5
12/08/24,Godparents Baptism Dedication Keepsake Gift Godparents Personalized Gift For Godparents From Godchild For Godmother Godfather 4x6 Personal,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1828076891,12/08/2024,12/09/2024,NY,United States,"Color:22,Personalization:Wording as pictured, except the name after the heart is Dominic",online,listing,,o3ec1c6ccfc3c,b7978902b00fc
12/08/24,Gigi Grandma GG Gift  Gigi Frame  Gift for Grandma   Gift For Grandma  Personalized Picture Frame Grandma Personalized Gift,1,31.86,NOVE2024,7.97,0.00,5.99,0,31.86,USD,1545150911,12/08/2024,12/12/2024,MT,United States,"Color:16,Personalization:Just like the sample with “We Love Our GG!” (On the top) and Love, Finn and Dean",online,listing,,o4294d2f12b22,b8eeefea6b11d
12/08/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,805343785,12/08/2024,12/09/2024,MD,United States,"Color:22,Personalization:I love my Grandpa 
(heart) Bowen",online,listing,,o5c328935a777,b7fb7126c6b22
12/08/24,Gift For Great Grandma  Personalized Gift For Great Grandma  Gift From Grandchild  I Love My Great Grandma  4x6 Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1611007399,12/08/2024,12/10/2024,NJ,United States,"Color:21,Personalization:❤️ Isla",online,listing,,o5de7c364c169,b008bea61982b
12/08/24,Aunt First Christmas As Aunt Auntie Gift Custom Personalized Picture Frame For Aunt Christmas Gift For Sister New Aunt From Niece and Nephew,1,31.76,NOVE2024,15.88,8.99,0,0,31.76,USD,1814909903,12/08/2024,12/09/2024,MO,United States,"Color:As Shown,Personalization:When God Made Aunts He Gave Me The Best (as shown) heart name: Hudson",online,listing,,o607db59bedc3,b4ce3fc99c40a
12/08/24,Aunt First Christmas As Aunt Auntie Gift Custom Personalized Picture Frame For Aunt Christmas Gift For Sister New Aunt From Niece and Nephew,1,31.76,NOVE2024,0,0,0,0,31.76,USD,1814909903,12/08/2024,12/09/2024,MO,United States,"Color:37,Personalization:I would like to replace the wording with: 
Grandpa’s Little Buddy 
Note: Vertical frame please.",online,listing,,o607db59bedc3,b4ce3fc99c40a
12/08/24,Grandpa Gift Christmas Gift For Grandpa I Love My Grandpa Picture Grandpa Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,805343785,12/08/2024,12/09/2024,CT,United States,"Color:17,Personalization:I Love My Nonno

♥️ Jack",online,listing,,o633e9c89551d,b54fedde980a0
12/08/24,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,503492874,12/08/2024,12/12/2024,FL,United States,"Color:38,Personalization:Godfathers are a blessing.

Thank you for being ours!

Love Ford & James",online,listing,,o68500a707ee5,b1f02ccf5640e
12/08/24,Grandpa Personalized Gift Christmas Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,15.88,8.99,0,0,31.76,USD,807142979,12/08/2024,12/10/2024,CT,United States,"Color:As Shown,Personalization:Same exact color as first photo 
I would like it to say Papa’s Buddy on the top and the bottom I would like it to say Niko after the heart",online,listing,,o6b32ce5dbce9,bc06e99c0c964
12/08/24,Grandpa Personalized Gift Christmas Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,0,0,0,0,31.76,USD,807142979,12/08/2024,12/10/2024,CT,United States,"Color:As Shown,Personalization:I would like it exactly like the first photo..  same color and up and down vertical. 
I would also like it to say exactly what it says on the frame except after the heart my sons name is Nikolai",online,listing,,o6b32ce5dbce9,bc06e99c0c964
12/08/24,Uncle Personalized Picture Frame Christmas Gift For Uncle  Personalized Gift From Niece Nephew,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,227714499,12/08/2024,12/12/2024,MA,United States,"Color:36,Personalization:I love Gram and Pops Love Owen",online,listing,,o6c8556ca7249,bf29846465775
12/08/24,Dog Mom Gift For Her Pet Loss Gift Dog Loss Memorial Gift Personalized Gift For Pet Memorial  Dog Mom When Tomorrow Starts Without Me Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1796817857,12/08/2024,12/12/2024,MA,United States,"Color:22,Personalization:As pictured but with JACKSON next to the paw prints.",online,listing,,o6cfdb926429c,b74f2c0f8f6b9
12/08/24,Grandpa Personalized Gift Christmas Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,807142979,12/08/2024,12/10/2024,OH,United States,"Color:22,Personalization:Ridge",online,listing,,o6f789eb3afd3,b17079995f56e
12/08/24,Will You Be My Godmother? Godmother Proposal Gift I Love My Godmother Personalized Keepsake For Godmother Gift,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,506350688,12/08/2024,12/09/2024,NJ,United States,"Color:37,bow color:white,Personalization:Baby Peditto 
Word color: #5",online,listing,,o72dbdf32df5c,b1f54cdd83527
12/08/24,New Baby Girl Gift  Personalized Baby Girl Gift  Love At First Sight Frame  Ultrasound Picture Frame  Baby Shower Gift,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,796008486,12/08/2024,12/09/2024,MA,United States,Personalization:Meera,online,listing,,o7535437ceefc,b019a9efeac1f
12/08/24,Will You Be My Godmother? Godmother Proposal Gift I Love My Godmother Personalized Keepsake For Godmother Gift,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,506350688,12/08/2024,12/09/2024,CA,United States,"Color:4,bow color:white,Personalization:Will you be my godmother?
🩷 Kamila Desi Peña",online,listing,,o7b7110ab919b,bb2906a82e264
12/08/24,Grandpa Personalized Gift Christmas Gift For Grandpa  Grandpa's Buddy  Grandpa Personalized Gift  4x6 Picture Frame Custom,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,807142979,12/08/2024,12/12/2024,OH,United States,"Color:37,Personalization:landscape please

GRANDPA&#39;S BUDDY(at top just like shown)
*heart* (just like shown) LUCAS (on bottom just like shown)",online,listing,,o7fd7f0816d6b,b74f5b327e7b9
12/08/24,Gift For Great Grandparents  Personalized Custom Gift For Grandparents  Gift From Grandkids,1,60.00,NOVE2024,15.00,6.70,0,0,60,USD,898692702,12/08/2024,12/09/2024,WI,United States,"Color:12,Flowers:F5",online,listing,,o879f6930e7f5,b2cb564923802
12/08/24,Gift For Godmother  Personalized Gift For Godmother  Gift From Godchild  I Love My Godmother  4x6 Frame,1,33.76,NOVE2024,16.88,8.99,0,0,33.76,USD,731962551,12/08/2024,12/10/2024,LA,United States,"Color:5,bow color:pink,Personalization:Keep Wording

Personalize with BOTH names: Evie Grace & Eden Jo

Yes, I want two of the same frames",online,listing,,o9fef4294815d,b31c30042f180
12/08/24,Gift For Godmother  Personalized Gift For Godmother  Gift From Godchild  I Love My Godmother  4x6 Frame,1,33.76,NOVE2024,0,0,0,0,33.76,USD,731962551,12/08/2024,12/10/2024,LA,United States,"Color:5,bow color:pink,Personalization:Keep Wording

Personalize with BOTH names: Evie Grace & Eden Jo",online,listing,,o9fef4294815d,b31c30042f180
12/08/24,Auntie's Bestie Picture Frame  Aunt Picture Frame   Gift Aunt  Aunt Picture Frame  New Aunt Gift  Christmas Gift for Aunt,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1576229399,12/08/2024,12/09/2024,KY,United States,"Color:22,Personalization:Auntie’s Bestie
Wylder",online,listing,,oa2cc858a9b05,b7a095883e39c
12/08/24,Gift for Grandpa Fathers Day Grandpa Gift   Grandpas Little Girl  New Grandpa Personalized Gift  Personalized Gift 4x6 Frame,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,793264800,12/08/2024,12/10/2024,WI,United States,"Color:21,Personalization:Grandpa’s little girl
🩷 Sutton",online,listing,,oaab3ab66eeed,b6c6e5bc706b7
12/08/24,Great Grandma Gift  Picture Frame For Grandma  Nana Great Grandma  Only The Best Grandmas Get Promoted To Great Grandma,1,33.76,NOVE2024,8.44,0.00,5.99,0,33.76,USD,238114941,12/08/2024,12/09/2024,HI,United States,"Color:5,Bow Color:Cameo pink",online,listing,,oafe2678c2be6,b6d81a6febbbc
12/08/24,I'll Love You Forever  Wedding Gift For Dad  Forever Your Little Girl  Father of the Bride  Parents of the Bride   Personalized 4 x 6,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,509571497,12/08/2024,12/09/2024,AK,United States,Color:5,online,listing,,obdaa2aac1626,b9550b16625ed
12/08/24,Godfathers Are A Blessing  Gift For Godfather  Godfather Picture Frame  Personalized Frame  Baptism Gift   Gift Godfather,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,503492874,12/08/2024,12/09/2024,NH,United States,"Color:22,Personalization:Same wording as #1 picture. Change name to Kipton",online,listing,,oc47b26f67a55,b4177d414dc89
12/08/24,Daddy's Little Girl Christmas Gift  Dad Daddy First Fathers Day  Personalized Gift 4x6 Picture Frame Custom For Dad Grandpa Papa,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,807143493,12/08/2024,12/09/2024,CT,United States,"Color:19,Personalization:Julia",online,listing,,oc5b3a607ef35,b28844d77e7f5
12/08/24,Gift For Grandparents Grandma Gift For Mimi Personalized 4x6 Picture Frame For Papa Poppa Grandma Gigi Nana Mimi Grandma Gift,1,60.00,NOVE2024,15.00,6.70,0,0,60,USD,267018839,12/08/2024,12/12/2024,OK,United States,"Color:12,Flowers:F5,Personalization:Can I replace Grandma & Grandpa’s House to “Grandad & Grandma’s House”",online,listing,,ocdc36a9e9911,b465e8fc5f12c
12/08/24,Grandma Christmas Gift Grandma Frame Gift for Grandma Grandma's Little Girl Personalized Picture Frame Grandma Personalized Gift,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,802482473,12/08/2024,12/09/2024,CA,United States,Personalization:Monroe,online,listing,,od22519d0451e,b91b8690217b4
12/08/24,Auntie's Bestie Picture Frame  Aunt Picture Frame  Christmas Gift Aunt  Aunt Picture Frame  New Aunt Gift   Gift for Aunt,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1576225461,12/08/2024,12/09/2024,MT,United States,"Color:35,Personalization:Auntie’s Bestie
❤️Klanci Jo",online,listing,,odafb5d972a0b,b1d124f2c10a1
12/08/24,Gifts For Uncle  Christmas Gift For Uncle Personalized Picture Frame  Christmas Gift For Uncle  Personalized Gift From Niece Nephew,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,1525901435,12/08/2024,12/12/2024,OH,United States,"Color:31,Personalization:Top- I love my uncle Patrick. bottom- Love Matthew",online,listing,,ode2454b34a8b,b879b8599f939
12/08/24,Godmother Gift  Godmothers Are A Blessing  Gift For Godmother  Godmother Picture Frame  Personalized Frame  Baptism Gift |,1,31.76,NOVE2024,7.94,0.00,5.99,0,31.76,USD,689488538,12/08/2024,12/09/2024,PA,United States,"Color:As Shown,Personalization:DOMINIC",online,listing,,ode6e23908cf4,b1f8d83266e9e
12/08/24,Custom Text Personalized Message Custom Quote Personalized Rearview Mirror Ornament Inspirational Gift for Friends Uplifting Handmade,5,12.77,NOVE2024,15.96,12.50,0,0,63.85,USD,1825005472,12/08/2024,12/09/2024,WA,United States,,online,listing,,oeeb27ec26ab5,bccffd73b691c
12/08/25,Aunt Christmas Gift for Aunt Auntie Custom Personalized Picture Frame  For Sister New Aunt From Niece Nephew,1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,1814909903,12/08/2025,12/09/2025,MI,United States,"Color:31,Personalization:when god made aunts he gave us the best
names: Waylon & Wylder",online,listing,23052076924_31_F7FC1,o217d82619cad,b9c2658b5601b
12/08/25,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,31.95,MIDDEC30,19.77,10.05,0,0,31.95,USD,782459715,12/08/2025,12/09/2025,NJ,United States,"Color:23,Personalization:Maeve",online,listing,4080603067_23_0FDBD,o287205afda8e,b08a9299e5e6a
12/08/25,Personalized Godmother Picture Frame: Godmother Gift from Godchild (4x6),1,33.95,MIDDEC30,0,0,0,0,33.95,USD,1018842795,12/08/2025,12/09/2025,NJ,United States,"Color:5,bow color:white,Personalization:Maeve",online,listing,6841722803_5white_DB186,o287205afda8e,b08a9299e5e6a
12/08/25,Personalized Cottagecore Baby Girl Picture Frame: Floral Nursery Decor,1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,4347571825,12/08/2025,12/09/2025,NC,United States,"Frame Orientation:Scalloped/Landscape,Color:Pink Toile,Personalization:Top:    Pippa’s Little Angles
Bottom:    Eliza & Juliette",online,listing,25220493084_1D9A_Scalloped/DD3DA,o3c92b808426f,be56bcd794d03
12/08/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,805343785,12/08/2025,12/08/2025,TN,United States,"Color:21,Personalization:just as shown in the example picture.
I love my Grandpa (heart Lena)",online,listing,4276173255_21_B1E8F,o43a442b0039a,b272680173bf5
12/08/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,805343785,12/08/2025,12/08/2025,KS,United States,Color:As Shown,online,listing,4276173255_AsShown_C934B,o5f0d7747feff,b7fe28198db7a
12/08/25,Godmother Gift  Godmothers Are A Blessing  Gift For Godmother  Godmother Picture Frame  Personalized Frame  Baptism Gift |,1,31.95,30OFFDECEMBER,9.59,0.00,6.55,0,31.95,USD,689488538,12/08/2025,12/08/2025,MA,United States,"Color:34,Personalization:add name Hailey (with the heart)",online,listing,342732628890AD0,o62f16895a91b,bcdba00b0d45d
12/08/25,"Custom Pet Photo Frame: Personalized Dog Mom Gift, Fur Baby Keepsake",1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,1862692704,12/08/2025,12/09/2025,PA,United States,Color:As Shown,online,listing,23795457377_AsShown_79C98,o6efd6e0559f9,
12/08/25,"Funny Favorite Child Frame – Gift for Mom from Daughter or Son, I’m the Favorite Picture Frame, Personalized Mother’s Day Gift",2,31.95,MIDDEC30,38.34,17.05,0,0,63.9,USD,4298827592,12/08/2025,12/09/2025,IN,United States,Personalization:I love how we dont have to say outloud that I am your favorite aunt. Judy,online,listing,24767720865_4307,o71c7c11baa46,b008c5f17fa6f
12/08/25,"Funny Favorite Child Frame – Gift for Mom from Daughter or Son, I’m the Favorite Picture Frame, Personalized Mother’s Day Gift",2,31.95,MIDDEC30,0,0,0,0,63.9,USD,4298827592,12/08/2025,12/09/2025,IN,United States,Personalization:I love how we dont have to say outloud that I am your favorite sister. Judy,online,listing,24767720865_4307,o71c7c11baa46,b008c5f17fa6f
12/08/25,"Personalized Affirmation Frame: Self-Love Gift, Inner Child Healing Decor",2,31.22,MIDDEC30,18.73,8.99,0,0,62.44,USD,1874972754,12/08/2025,12/08/2025,OK,United States,Color:as shown,online,listing,24137886531_asshown_7B298,o7cb075648be2,b4ea845c74d9a
12/08/25,Personalized Picture Frame Gift For Uncle: Custom Photo Frame (4x6),1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,1525901435,12/08/2025,12/09/2025,TX,United States,"Color:34,Personalization:I love my Uncle Evan
- Elowyn",online,listing,16806586257_34_1E2A3,o7e3fcb88d0fa,b6dedf4102551
12/08/25,Godfather Gift Uncle Gift Gift For Godfather Godfather Picture Frame Personalized Frame Uncle Promoted to Godfather,1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,782459715,12/08/2025,12/08/2025,MI,United States,"Color:17,Personalization:vertical frame. Keep wording the same but change name at bottom after heart to Henry",online,listing,4080603067_17_1AA1D,o82160366a28c,b266756c76eb4
12/08/25,Grandpa Gift Idea Christmas Gift For Grandpa From Grandkids Personalized Picture Frame Papa Birthday Gift Custom Photo Frame Fathers Day,1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,723490021,12/08/2025,12/09/2025,FL,United States,"Color:17,Personalization:GRANDPA&#39;S BUDDY     LIAM",online,listing,3401512487_17_D772B,o83fffad7dfeb,bd2507d35f734
12/08/25,"Personalized Pet Picture Frame: Dog Mom Gift, Custom Pet Photo",1,31.95,MIDDEC30,9.59,0.00,6.55,0,31.95,USD,1816021189,12/08/2025,12/09/2025,MN,United States,"Color:12,Personalization:Miles",online,listing,23077816950_12_66EC5,o9ff39a2f2b07,b80f6a10f6239
12/08/25,Personalized Grandpa Picture Frame: Custom Christmas Gift for Grandfather,1,31.95,MIDDEC30,19.17,10.05,0,0,31.95,USD,805343785,12/08/2025,12/09/2025,MD,United States,"Color:17,Personalization:I Love My Pop
🤍Maverick 2025",online,listing,427617325502A83,ob851cec3eca3,bef0984d46313
